InternalId,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
16777667,0,0,0,0,0,0,,,ISTS68,,,D_ISTS_061_1968,,,,,,,,,,,,,0,0,0
16777668,0,0,0,0,0,0,,ISTS69,ISTS69,ISTS69,,D_ISTS_073_1969,,,,,,,,ISTS 073 Astro 1969,,,,,0,0,0
16777669,0,0,0,0,0,0,,IWOJIMA,IwoJima,IWOJIMA,,,,,,,,,,Astro Beacon E,,,,,0,0,0
16777670,0,0,0,0,0,0,,KertauDsmm,KertauDsmm,KERTAU48-R,,,,,,,,,,,,,,,0,0,0
16777671,0,0,0,0,0,0,,L-C5,LC5Astro,L-C5,,D_LC5_1961,,,,,,,,L.C. 5 Astro,,,,,0,0,0
16777672,0,0,0,0,0,0,,,Lisboa/Bessel,LISBOA-7P,,D_Datum_Lisboa_Bessel,,,,,,,,,,,,,0,0,0
16777673,0,0,0,0,0,0,,,Lisboa/Hayford,,,D_Datum_Lisboa_Hayford,,,,,,,,,,,,,0,0,0
16777674,0,0,0,0,0,0,,LUZON-MI,Luzon/Mindanao,LUZON-MI,,,,,,,,,,Luzon (Mindanao Island),,,,,0,0,0
16777675,0,0,0,0,0,0,,MARCO,MarcoAstro,MARCO,,,,,,,,,,Marco Astro,,,,,0,0,0
16777678,0,0,0,0,0,0,,NAD27-CA,NAD27/CntrlAmerica,NAD27-CA,,,,,,,,,,NAD 27 (Central America),,,,,0,0,0
16777679,0,0,0,0,0,0,,NAD27-CB,NAD27/Caribbean,NAD27-CB,,,,,,,,,,NAD 27 (Caribbean),,,,,0,0,0
16777681,0,0,0,0,0,0,,NAD27-CZ,NAD27/CanalZone,NAD27-CZ,,,,,,,,,,NAD 27 (Canal Zone),,,,,0,0,0
16777682,0,0,0,0,0,0,,NAD27-GR,NAD27/Greenland,NAD27-GR,,,,,,,,,,NAD 27 (Greenland),,,,,0,0,0
16777685,0,0,0,0,0,0,,NHRWN-S,NahrwanSaudi,NHRWN-S,,,,,,,,,,Nahrwan (Saudi Arabia),,,,,0,0,0
16777686,0,0,0,0,0,0,,NHRWN-U,NahrwanUAE,NHR-U,,,,,,,,,,Nahrwan (Un. Arab Emirates),,,,,0,0,0
16777687,0,0,0,0,0,0,,NGO-I,NGO-I,NGO-1,,,,,,,,,,,,,,,0,0,0
16777688,0,0,0,0,0,0,,NGO-II,NGO-II,NGO-2,,,,,,,,,,,,,,,0,0,0
16777689,0,0,0,0,0,0,,NGO-III,NGO-III,NGO-3,,,,,,,,,,,,,,,0,0,0
16777690,0,0,0,0,0,0,,NGO-IV,NGO-IV,NGO-4,,,,,,,,,,,,,,,0,0,0
16777691,0,0,0,0,0,0,,NGO-V,NGO-V,NGO-5,,,,,,,,,,,,,,,0,0,0
16777692,0,0,0,0,0,0,,NGO-VI,NGO-VI,NGO-6,,,,,,,,,,,,,,,0,0,0
16777693,0,0,0,0,0,0,,NGO-VII,NGO-VII,NGO-7,,,,,,,,,,,,,,,0,0,0
16777694,0,0,0,0,0,0,,NGO-VIII,NGO-VIII,NGO-8,,,,,,,,,,,,,,,0,0,0
16777695,0,0,0,0,0,0,,NZGD49-7P,NZGD49/7P,NZGD49-7P,,,,,,,,,,,,,,,0,0,0
16777696,0,0,0,0,0,0,,Oman,Oman,OMAN,,D_Oman,,,,,,,,,,,,,0,0,0
16777697,0,0,0,0,0,0,,PSC63,PSC63,PSC63,,,,,,,,,,,,,,,0,0,0
16777698,0,0,0,0,0,0,,Pulkovo42/2,Pulkovo42/Var2,Pulkovo42/2,,,,,,,,,,,,,,,0,0,0
16777699,0,0,0,0,0,0,,SINGAPR,Singapore,SINGAPR,,D_South_Asia_Singapore,,,,,,,,South Asia,,,,,0,0,0
16777700,0,0,0,0,0,0,,Timbalai68Sabah,Timbalai68/Sabah,TIMBALAI68-SH,,,,,,,,,,,,,,,0,0,0
16777701,0,0,0,0,0,0,,Timbalai68Sarawak,Timbalai68/Sarawak,TIMBALAI68-SK,,,,,,,,,,,,,,,0,0,0
16777702,0,0,0,0,0,0,,TIMBALAI,Timbali,TIMBALAI,,,,,,,,,,,,,,,0,0,0
16777703,0,0,0,0,0,0,,TMBLI-A,Timbali/A,TMBLI-A,,,,,,,,,,,,,,,0,0,0
16777704,0,0,0,0,0,0,,,VoirolUnifie60,VOIR60,,D_Voirol_Unifie_1960,,,,,,,,,,,,,0,0,0
16777705,0,0,0,0,0,0,,WAKE,WakeEniwetok60,WAKE,,D_Wake_Eniwetok_1960,,,,,,,,Wake-Eniwetok 1960,,,,,0,0,0
16777706,0,0,0,0,0,0,,WGS66,WGS66,,,D_WGS_1966,,,,,,,,,,,,,0,0,0
16777707,0,0,0,0,0,0,,International1967,International1967,,,D_International_1967,,,,,,,,,,,,,0,0,0
16777708,0,0,0,0,0,0,,Fischer1960,Fischer1960,,,D_Fischer_1960,,,,,,,,,,,,,0,0,0
16777709,0,0,0,0,0,0,,Fischer1968,Fischer1968,,,D_Fischer_1968,,,,,,,,,,,,,0,0,0
16777710,0,0,0,0,0,0,,FischerModified,FischerModified,,,D_Fischer_Modified,,,,,,,,,,,,,0,0,0
16777711,0,0,0,0,0,0,,Hough1960,Hough1960,,,D_Hough_1960,,,,,,,,,,,,,0,0,0
16777712,0,0,0,0,0,0,,EverestModified1969,EverestModified1969,,,D_Everest_Modified_1969,,,,,,,,,,,,,0,0,0
16777713,0,0,0,0,0,0,,Walbeck,Walbeck,,,D_Walbeck,,,,,,,,,,,,,0,0,0
16777714,0,0,0,0,0,0,,SphereArcInfo,SphereArcInfo,,,D_Sphere_ARC_INFO,,,,,,,,,,,,,0,0,0
16777715,0,0,0,0,0,0,,EverestIndiaNepal,EverestIndiaNepal,,,D_Everest_India_Nepal,,,,,,,,,,,,,0,0,0
16777716,0,0,0,0,0,0,,,Estonia1937,EST-1937,,D_Estonia_1937,,,,,,,,,,,,,0,0,0
16777717,0,0,0,0,0,0,,Pohnpei,Pohnpei,,,D_Pohnpei,,,,,,,,,,,,,0,0,0
16777718,0,0,0,0,0,0,,BabSouth,BabSouth,,,D_Bab_South,,,,,,,,,,,,,0,0,0
16777719,0,0,0,0,0,0,,Majuro,Majuro,,,D_Majuro,,,,,,,,,,,,,0,0,0
16777720,0,0,0,0,0,0,,Bermuda2000,Bermuda2000,,,D_Bermuda_2000,,,,,,,,,,,,,0,0,0
16777721,0,0,0,0,0,0,,Observatorio1965,Observatorio1965,,,D_Observatorio_Meteorologico_1965,,,,,,,,,,,,,0,0,0
16777722,0,0,0,0,0,0,,Roma1940,Roma1940,,,D_Roma_1940,,,,,,,,,,,,,0,0,0
16777723,0,0,0,0,0,0,,SphereEMEP,SphereEMEP,,,D_Sphere_EMEP,,,,,,,,,,,,,0,0,0
16777724,0,0,0,0,0,0,,ETRS1989,ETRS1989,ETRF1989|ETRS89/01,,D_ETRS_1989,,,,,,,,,,,,"ETRS referes to a system, rather than a frame.  Should never have been defined.  Should have been neamed ETRF 1989, and we consider a definition with this name to be a alternative, possible duplicate, of ETRF89.  However, ETRS89 is in common usage, and by convention adopted as the official name for this thing.",0,0,0
16777725,0,0,0,0,0,0,,Jordan,Jordan,,,D_Jordan,,,,,,,,,,,,,0,0,0
16777726,0,0,0,0,0,0,,D48,D48,,,D_D48,,,,,,,,,,,,,0,0,0
16777727,0,0,0,0,0,0,,Ocotepeque1935,Ocotepeque1935,,,D_Ocotepeque_1935,,,,,,,,,,,,,0,0,0
16777728,0,0,0,0,0,0,,Jamaica2001,Jamaica2001,,,D_Jamaica_2001,,,,,,,,,,,,,0,0,0
16777729,0,0,0,0,0,0,0,,,,,D_Santo_DOS_1965,,,,,,,,,,,,,,,
16777730,0,0,0,0,0,0,0,,,S-LEONE-60,,D_Sierra_Leone_1960,,,,,,,,,,,,,,,
16777731,0,0,0,0,0,0,0,,,Pulkovo42/58,,D_Pulkovo_1942_Adj_1958,,,,,,,,,,,Mapped by Map Guide,,,,
16777732,0,0,0,0,0,0,0,,,Pulkovo42/83,,D_Pulkovo_1942_Adj_1983,,,,,,,,,,,Mapped by Map Guide,,,,
16777733,0,0,0,0,0,0,0,,NAD27/Cuba,CUBA,,,,,,,,,,NAD 27 (Cuba),,,,,,,
16777734,0,0,0,0,0,0,0,,NAD27/Cuba,BAHAMAS,,,,,,,,,,NAD 27 (Bahamas),,,,,,,
16777734,0,0,0,0,0,0,0,,NAD27/Bahamas/SanSalvador,BAH-SAN,,,,,,,,,,NAD 27 (San Salvador),,,,,,,
16777736,0,0,0,0,0,0,0,,,NTF-G-Grid-ClrkIGN,,,,,,,,,,NTF (Paris meridian),,,,,,,
,,0,0,0,0,0,,OMAN,,OMAN,,D_Oman,,,,,,,,,,,,"The CS-MAP OMAN datum is slightly different from Fahud in that it uses a DMA multiple regression formula for conversion to WGS84.  Therefore, we map this name separately.  Otherwise, this is really the Fahud datum.",0,0,0
